bugID,TextDescription,cl,pd,co,rp,OS,bs,rs,Priority,Severity
123124,Error occurred during registration of extensions,Application,Installation,ui,PC,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Normal
123125,[Presenter Screen] Localized strings not marked as such in configuration schema,Application,Impress,code,All,All,CLOSED,FIXED,P3,Normal
123126,"Drop superfluous ""Do not delete"" button from AOO 'Confirm delete' dialog",Code,General,ui,All,All,CONFIRMED,,P3,Minor
123127,Update window,Application,Installation,update notifications,PC,Windows 7,CONFIRMED,,P3,Normal
123128,[Fup 122923] non-transparent Rotated bitmaps are not buffered for repaints (win only),Application,Draw,viewing,PC,"Windows, all",CLOSED,FIXED,P3,Normal
123129,Anchor line for comments is too fine for viewing,Application,Writer,viewing,PC,All,CLOSED,FIXED,P3,Normal
123130,"when clicking to open and veiw a ppt, the ppt goes to temp files instead of opening",Application,Impress,viewing,PC,"Windows 8, 8.1",CLOSED,IRREPRODUCIBLE,P3,Major
123131,Nothing happens when click any button in 'Restore Windows' message,Application,Writer,open-import,All,"Mac OS X, all",CLOSED,DUPLICATE,P3,Major
123132,Picture from Google Chrome pasted in Writer with delay,Application,Writer,open-import,PC,"Windows, all",CONFIRMED,,P3,Major
123133,row height change when applying attributes,Application,Calc,formatting,All,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Normal
123134,Missing keys for Linux builds in dist/openoffice/KEYS,Infrastructure,Infrastructure,Downloads,All,All,CLOSED,FIXED_WITHOUT_CODE,P1 (highest),Critical
123135,OO changes select paragraphs of text into gibberish.,Application,Writer,editing,Mac,OS X 10.8,CLOSED,IRREPRODUCIBLE,P3,Major
123136,"Solver ignores setting ""Assume variables as integer""",Application,Calc,code,PC,Windows 7,CONFIRMED,,P3,Normal
123137,"autotest fvt.uno.sd.graphic.GraphicPro_Border fails with ""invalid parameter""",Unclassified,QA,testscripts,All,All,CLOSED,FIXED,P3,Normal
123138,autotest fvt.uno.sc.chart.ChartLegend should tolerate small rounding differences,Unclassified,QA,testscripts,All,All,CLOSED,FIXED,P3,Normal
123139,autotest fvt.uno.sw.DocumentTest fails on fast systems with null exception,Unclassified,QA,testscripts,All,All,CLOSED,FIXED,P3,Normal
123140,autotest fvt.mix.MixedTest fails to connect to OpenOffice via UNO,Unclassified,QA,testscripts,All,All,CLOSED,FIXED,P3,Normal
123141,autotest fvt.mix.MixedTest fails to select the text color,Unclassified,QA,testscripts,All,All,CLOSED,FIXED,P3,Normal
123142,many autotests time out while saving temporary documents,Unclassified,QA,testscripts,All,All,CLOSED,FIXED,P3,Normal
123143,Updating styles does not properly update the bundled styles,Application,Draw,formatting,PC,"Windows, all",CONFIRMED,,P3,Normal
123144,Print - Mail merge: Mail merge database dialog will not appear for document saved from AOO 4.0.0,Application,Writer,printing,All,Windows 7,CLOSED,FIXED,P3,Critical
123145,Missing hint that deletion from AOO menu 'File - Open' will be permanent,Code,General,help,All,All,CONFIRMED,,P3,Normal
123146,Graph axis: x-axis = date; non-integer major interval corrupts after 'format axis' used,Application,Calc,editing,PC,Windows XP,CONFIRMED,,P3,Normal
123147,Installation Problems and Crashing,Code,General,ui,Mac,"Mac OS X, all",CLOSED,IRREPRODUCIBLE,P3,Normal
123148,tab for a worksheet does not display the page,Application,Calc,viewing,PC,Windows XP,CLOSED,IRREPRODUCIBLE,P3,Major
123149,"""Add leading digits"" formatting feature supported, but lost after save as .ods",Application,Calc,save-export,All,All,CONFIRMED,,P3,Normal
123150,"This file, an Open Office (.ods) Calc file, fails to open.",Application,Calc,open-import,All,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Normal
123151,I have an Open Office (.ods) Calc file that fails to open. I need help to fix this file.,Application,Calc,open-import,PC,Windows 7,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
123152,Update bundled Italian (it) dictionary for OpenOffice 4.0.1,Code,General,spell checking,All,All,CLOSED,FIXED,P3,Normal
123153,Update bundled French (fr) dictionary for OpenOffice 4.0.1,Code,General,spell checking,All,All,CLOSED,FIXED,P3,Normal
123154,Xlsx text is erroneously replicated multiple times within a single cell,Application,Calc,open-import,PC,Windows XP,CONFIRMED,,P3,Major
123155,Standard Filter breaks Group '+' Button - Group - Relation,Application,Calc,ui,PC,Windows 7,CONFIRMED,,P3,Normal
123156,Fatal Error on greek verson depands on the profile name,Code,General,ui,PC,"Windows 8, 8.1",CLOSED,DUPLICATE,P3,Major
123157,"CRASH  when Exiting ""Design mode"" in form with SQL database connection",Application,Base,code,All,All,CONFIRMED,,P2,Normal
123158,[RTF] Grey zones for fileds don't work,Application,Writer,open-import,All,All,CONFIRMED,,P3,Normal
123159,"Replace obsolete ""Got Issues?"" by Wiki page",Infrastructure,Infrastructure,Website general issues,All,All,CONFIRMED,,P3,Normal
123160,autotest fvt.gui.sd.shape.ShapeTypes fails preconditions due to race condition with window manager,Unclassified,QA,testscripts,All,All,CLOSED,FIXED,P3,Normal
123161,"In Standard and Advanced Filter ""Copy Results to"" only works correct for database range as target",Application,Calc,editing,All,All,CLOSED,FIXED,P3,Normal
123162,OpenOffice crashes when disconnecting the remote desktop session,Code,General,ui,PC,Windows 7,CLOSED,DUPLICATE,P3,Normal
123163,Only one Autofilter per sheet and not any longer per named database range,Application,Calc,editing,All,All,CLOSED,FIXED,P3,Normal
123164,autotest fvt.gui.sd.shape.ShapeTypes throws a timeout exception after each test,Unclassified,QA,testscripts,All,All,CLOSED,FIXED,P3,Normal
123165,Time out while saving,Application,Calc,save-export,PC,Windows 7,CLOSED,DUPLICATE,P3,Normal
123166,CRASH when Insert>row in particular way in particular document,Application,Calc,editing,PC,"Windows, all",CLOSED,FIXED,P3,Critical
123167,RTF: Renders Word Art incorrectly,Application,Writer,viewing,PC,Windows 7,CONFIRMED,,P3,Normal
123168,Update bundled Spanish (ES) dictionary for Apache OpenOffice 4.0.1,Code,General,spell checking,All,All,CLOSED,FIXED,P3,Normal
123169,"Find & Replace' looses cell selection after unsuccessful ""Find All""",Application,Calc,ui,PC,Windows 7,CONFIRMED,,P3,Normal
123170,create an autotest suitable for demonstrating OpenOffice,Unclassified,QA,testscripts,All,All,CLOSED,OBSOLETE,P3,Normal
123171,Assign grid to secondary Y axis,Application,Impress,viewing,All,All,CONFIRMED,,P3,Normal
123172,several SVT autotests timeout when run as buildbot steps,Unclassified,QA,testscripts,All,All,CLOSED,FIXED,P3,Normal
123173,Manual break doesn't work when printing a print range,Application,Calc,printing,PC,Windows XP,CLOSED,DUPLICATE,P3,Normal
123174,General Internet error has occurred.,Application,Writer,viewing,PC,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Minor
123175,Procv excel,Application,Calc,configuration,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
123176,Procv excel,Application,Calc,configuration,All,All,CLOSED,DUPLICATE,P3,Normal
123177,erro de formulas,Application,Calc,configuration,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
123178,Time values not adding up correctly,Application,Calc,editing,PC,Windows XP,CLOSED,IRREPRODUCIBLE,P3,Minor
123179,Favicon invisible at AOO Website (Browser dependent),Infrastructure,Infrastructure,Website general issues,All,All,UNCONFIRMED,,P3,Normal
123180,Inadequate documentation to continue where libreoffice has symlink soffice set up,Application,Installation,ui,All,All,CLOSED,WONT_FIX,P3,Normal
123181,Rhombus are reflected,Application,Draw,open-import,All,All,CLOSED,FIXED,P3,Major
123182,Update galician - GL - localization to latest Pootle statement,NLC,Native-Lang,gl,All,All,CLOSED,FIXED,P3,Blocker
123183,particular .doc freezes with maximum CPU load,Application,Writer,open-import,All,All,CONFIRMED,,P3,Major
123184,Serbian (sr) translation update for OpenOffice 4.0.1,NLC,Native-Lang,sr,All,All,CLOSED,FIXED,P3,Normal
123185,Improving functionality of Sidebar,Code,General,ui,All,All,CONFIRMED,,P3,Normal
123186,Text pane in Hyperlink dialog empty if hyperlink selected backwards,Application,Writer,ui,PC,All,CONFIRMED,,P3,Minor
123187,Unable to use Open Office 4.0.0 .dmg downloads,Code,General,scripting,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
123188,With Printer Metrics for Text formatting = OFF: visible Form control font height will increase if column width changes,Application,Calc,formatting,All,"Windows, all",CONFIRMED,,P3,Minor
123189,Adding new rows to existing text table not inheriting the format of existing columns,Application,Writer,formatting,All,All,CLOSED,NOT_AN_OOO_ISSUE,P1 (highest),Major
123190,"CSV import: sticky ""from row"" leads to truncated or empty imports",Application,Calc,open-import,All,All,CONFIRMED,,P3,Normal
123191,Double Click on icon in toolbar opens WIN OS File dialog twice,Code,General,ui,Other,"Windows, all",CONFIRMED,,P3,Normal
123192,Word Count Dialog: last digit truncated at the right,Application,Writer,ui,All,"Windows, all",RESOLVED,FIXED,P3,Minor
123194,Column sorting causing crashes in Writer 4.0.0,Application,Writer,editing,PC,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Major
123195,"Label of button ""More"" too large",Application,Writer,ui,Mac,All,CLOSED,DUPLICATE,P3,Normal
123196,UI glitches while moving/copying styles from one document to another,Application,Writer,ui,Mac,OS X 10.8,CONFIRMED,,P2,Major
123197,Master view is reopened unexpected,Application,Impress,ui,All,All,CLOSED,FIXED,P2,Major
123198,Impress crashes using the sidebar,Application,Impress,code,Mac,"Mac OS X, all",CLOSED,FIXED,P2,Critical
123199,Query wizard doesn't save search conditions,Application,Base,code,All,All,CONFIRMED,,P3,Normal
123200,option-arrow in query design view crashes Base,Application,Base,code,Mac,OS X 10.8,UNCONFIRMED,,P3,Normal
123201,Asturian (ast) translation update for OpenOffice 4.0.1,NLC,Native-Lang,ast,All,All,CLOSED,FIXED,P3,Normal
123202,Multiple conflicting Navigation Toolbars,Application,Writer,ui,PC,All,CONFIRMED,,P3,Normal
123203,WikiPublisher OXT export an empty TXT file,Code,General,code,All,All,CLOSED,FIXED,P3,Normal
123204,Unable to turn off numbering,Application,Writer,editing,PC,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Normal
123205,Multi-page Table of Contents formatting incorrect,Application,Writer,editing,PC,All,CONFIRMED,,P3,Normal
123206,Fields -> other -> cross referencing flexibility,Application,Writer,editing,PC,Windows 7,CONFIRMED,,P4,Normal
123207,New Word 2010 docs save as AOO 4.0 docs,Application,Writer,save-export,PC,Windows 7,CLOSED,DUPLICATE,P3,Normal
123208,"Repair AOO fails with error message ""Close Quick Starter ...""",Application,Installation,ui,PC,Windows 7,CLOSED,OBSOLETE,P3,Normal
123209,Screen fails to update after switching worksheets,Application,Calc,ui,Mac,OS X 10.8,CLOSED,FIXED,P3,Normal
123210,Writer will not open certain WORD 1997/2003 files,Application,Writer,open-import,PC,"Windows 8, 8.1",CLOSED,IRREPRODUCIBLE,P3,Normal
123211,Documents created with older OO versions look damaged,Application,Installation,ui,All,All,CLOSED,IRREPRODUCIBLE,P3,Normal
123212,Many localized Development Snapshot Builds missing,Infrastructure,Infrastructure,Downloads,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
123213,"Following a hyperlink (Ctrl+Click), then exporting to PDF will result in wrong link colors in the exported document",Application,Writer,formatting,PC,Windows 7,CLOSED,NOT_AN_OOO_ISSUE,P3,Trivial
123214,Updated bundled spellchecker for Gaelic (gd) in OpenOffice 4.0.1,NLC,Native-Lang,gd,All,All,CLOSED,FIXED,P3,Normal
123215,Installing a Netbeans created OXT Addon throws an InvalidRegistryException,Unclassified,App Dev,sdk,All,All,CLOSED,FIXED,P3,Critical
123216,OpenOffice 4.0 grudges WMF and EMF pictures from Word files,Application,Writer,open-import,PC,"Windows, all",CLOSED,FIXED,P3,Major
123217,Save as does not work,Application,Writer,editing,PC,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Critical
123218,[sidebar] Paragraph style displayed in Properties deck,Code,General,ui,All,All,UNCONFIRMED,,P3,Normal
123219,Adding a hyperlink without specifying name hangs OpenOffice.org,Code,General,ui,PC,"Linux, all",CLOSED,IRREPRODUCIBLE,P3,Minor
123220,In some documents OpenOffice.org cannot change font color or remove underlining for hyperlinks,Application,Writer,formatting,All,All,CONFIRMED,,P3,Normal
123221,"Wrong translation ""vält"" instead of ""fält"" for ""field"" in Database Table Wizard dialog",NLC,Native-Lang,sv,All,All,CONFIRMED,,P3,Minor
123222,Auto-recovery blocks editing,Code,General,ui,All,All,CONFIRMED,,P3,Normal
123223,Japanese (ja) translation update for AOO 4.0.1,NLC,Native-Lang,ja,All,All,CLOSED,FIXED,P3,Normal
123224,Finnish (fi) translation update fro AOO 4.0.1,NLC,Native-Lang,fi,All,All,CLOSED,FIXED,P3,Normal
123225,Russian (ru) translation update for AOO 4.0.1,NLC,Native-Lang,ru,All,All,CLOSED,FIXED,P3,Normal
123226,Tamil (ta) language update for AOO 4.0.1,NLC,Native-Lang,ta,All,All,CLOSED,FIXED,P3,Normal
123227,Portuguese Brazil (pt-BR) translation update for AOO 4.0.1,NLC,Native-Lang,pt-br,All,All,CLOSED,FIXED,P3,Normal
123228,Adaptions for building AOO 4.x on Solaris,Code,General,code,All,Solaris,CONFIRMED,,P3,Normal
123229,Different RTF parse of document,Application,Writer,printing,PC,"Windows, all",CONFIRMED,,P3,Normal
123230,The function IF result in #RIF error if a confront string is 'KB',Application,Calc,editing,All,"Windows 8, 8.1",CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
123231,Style headers,Infrastructure,Infrastructure,Website general issues,All,All,CONFIRMED,,P3,Normal
123232,Saving large files in xls slow,Application,Calc,save-export,PC,Windows 7,CLOSED,DUPLICATE,P3,Normal
123233,images missing in cognos 10.1 generated .xlsx,Application,Calc,viewing,All,"Windows, all",CONFIRMED,,P3,Normal
123234,Greek (el) translation update for AOO 4.0.1,NLC,Native-Lang,el,All,All,CLOSED,FIXED,P3,Normal
123235,German and Japanese have different word count in project Apache OpenOffice 4.x Help,Infrastructure,Infrastructure,Pootle,All,All,CLOSED,OBSOLETE,P3,Normal
123236,No Undo after Advanced Filter,Application,Calc,ui,PC,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Normal
123237,Force Quit reopen windows bug,Code,General,ui,Mac,"Mac OS X, all",CLOSED,DUPLICATE,P3,Critical
123238,"Spellchecker suggests ""Ermittelung"" instead of ""Ermittlung""",NLC,Native-Lang,de,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
123239,Incorrect copy/paste diagrams from Calc to Writer,Code,General,chart,PC,All,CLOSED,DUPLICATE,P3,Major
123240,Advanced filter criteria' range name of applied filter should stay in selector,Application,Calc,ui,All,All,UNCONFIRMED,,P5 (lowest),Trivial
123241,Useless repetition of build date in 'Help - About' message,Code,General,ui,PC,Windows 7,CLOSED,FIXED_WITHOUT_CODE,P5 (lowest),Trivial
123242,remove sun.com references in the windows build,Code,General,code,All,All,CLOSED,FIXED,P3,Normal
123243,word-wrap in cells whith extra spaces: Difference between  OO Calc and MS Excel,Application,Calc,formatting,All,All,CLOSED,WONT_FIX,P3,Normal
123244,Remove code for old Windows versions that are no longer supported by AOO,Code,General,code,All,"Windows, all",CLOSED,DUPLICATE,P4,Normal
123245,Code for old Windows versions no longer supported by AOO should be removed,Code,General,code,All,"Windows, all",CONFIRMED,,P4,Normal
123246,"""Insert - Fields - Other - DocInformation"" Help needs corrections",Application,Writer,help,All,All,RESOLVED,FIXED,P3,Normal
123247,Why you spam me bro?,Infrastructure,Infrastructure,Bugzilla,All,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
123248,Advanced Filter dialog blocks closing other Calc documents,Application,Calc,ui,All,Windows 7,CONFIRMED,,P3,Trivial
123249,problems with building Vietnamese due to missing Vietnamese.[nsh|nlf] in nsis,Code,Build Tools,solenv,All,All,CLOSED,FIXED,P3,Normal
123250,Mail Merge Wizard Step 6 Preview fails to suppress blank address fields,Application,Writer,formatting,PC,All,CLOSED,NOT_AN_OOO_ISSUE,P3,Normal
123251,"Dotted ""Selection Box"" appears above ""Text Document"" when Drawing, Database or Spreadsheet is selected in main screen",Code,General,ui,Other,"Windows 8, 8.1",CONFIRMED,,P3,Normal
123252,"4.0.1 RC Language Pack download fails with error message ""...exe could not be saved because you may not modify contents of folder""",Infrastructure,Infrastructure,Downloads,All,Windows 7,CLOSED,IRREPRODUCIBLE,P3,Normal
123253,Mail Merge Address Block inserts spacing after each line of the address,Application,Writer,formatting,PC,Windows 7,CONFIRMED,,P3,Normal
123254,Numbering did not switch to bullets,Application,Writer,formatting,Other,"Windows 8, 8.1",CLOSED,IRREPRODUCIBLE,P3,Normal
123255,Windows installer for sr (Serbian Cyrillic) does not render Cyrillic correctly,NLC,Native-Lang,sr,All,"Windows, all",CLOSED,FIXED,P2,Normal
123256,Upload PO files for AOO400 for Uyghur (ug),Infrastructure,Infrastructure,Pootle,All,All,CLOSED,DUPLICATE,P3,Normal
