bugID,TextDescription,cl,pd,co,rp,OS,bs,rs,Priority,Severity
1603648,Intermittent TEST-UNEXPECTED-TIMEOUT | /webrtc/RTCPeerConnection-removeTrack.https.html | Executor hit external timeout (this may indicate a hang),Components,Core,WebRTC,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603649,Port bug 1594288 - Remove nsIDocShellTreeItem.findChildWithName,Client Software,Thunderbird,Mail Window Front End,Unspecified,Unspecified,RESOLVED,FIXED,--,blocker
1603650,Intermittent docshell/test/navigation/test_triggeringprincipal_window_open.html | application crashed [@ libc.so + 0x1cc48] after application timed out after 370 seconds with no output,Components,Core,DOM: Security,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603653,Intermittent org.mozilla.geckoview.test.ExtensionActionTest#setIconError[#pageAction] | org.mozilla.geckoview.test.util.UiThreadUtils$TimeoutException: Timed out after 30000ms,Components,GeckoView,Extensions,Unspecified,All,RESOLVED,DUPLICATE,P5,normal
1603654,Intermittent - Diffoscope - Unsuccessful task run with exit code: 2 completed in 2.66 seconds,Developer Infrastructure,Firefox Build System,Task Configuration,Unspecified,Unspecified,NEW,,--,normal
1603655,[wpt-sync] Sync PR 20762 - Enabled unbounded reference spaces for OpenXR.,Components,Core,WebVR,All,All,RESOLVED,FIXED,P4,normal
1603656,Task Manager(about:performance) doesn't display some pages,Components,Toolkit,Performance Monitoring,Unspecified,Unspecified,UNCONFIRMED,,P5,normal
1603657,RLBox - Update rlbox_noop_sandbox to work around mingw32's broken support of static inline thread_locals,Components,Core,Graphics,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603658,RLBox - Update rlbox_lucet_sandbox to work around mingw32's broken support of static inline thread_locals,Components,Core,Graphics,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603660,Intermittent awsy/test_memory_usage.py TestMemoryUsage.test_open_tabs | application crashed [@ google_breakpad::ExceptionHandler::WriteMinidump()],Components,Testing,AWSY,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603661,Avoid use ISO3166 as country list on Private Network waitlist page,Client Software,Firefox Private Network,General,x86_64,macOS,NEW,,--,normal
1603662,AV MitM detection is incorrectly triggered when Firefox restores fastmail.com as a pinned tab,Components,NSS,Libraries,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603663,expire cron_log entries older than 6 months,Server Software,Socorro,General,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603664,Firefox processes fail to shutdown,Components,Core,DOM: Content Processes,Unspecified,Unspecified,UNCONFIRMED,,P3,normal
1603665,nsFontFaceUtils::MarkDirtyForFontChange spends too much time doing string conversion,Components,Core,Layout: Text and Fonts,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603666,Attempts to display blocked resources with no blocking reason leak,Components,DevTools,Netmonitor,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603668,Intermittent toolkit/mozapps/extensions/test/xpcshell/rs-blocklist/test_blocklist_severities.js | xpcshell return code: 0,Components,Toolkit,Blocklist Implementation,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603669,"ConstraintError when using async function ""await browser.storage.local.set(value)""",Components,WebExtensions,Storage,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603670,Remove talos/scripts/Profiler.js,Components,Testing,Talos,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603671,Cleanup docker images for system symbol uploading.,Server Software,Socorro,Symbols,Unspecified,Unspecified,NEW,,P3,normal
1603672,Delete unused temp directories after conditioned-profile fetch and setup,Components,Testing,Raptor,Unspecified,Unspecified,RESOLVED,DUPLICATE,P3,normal
1603673,enable dom.manifest.enabled for GeckoView,Components,GeckoView,General,Unspecified,All,RESOLVED,FIXED,P2,normal
1603674,Remove duplicated permission and feature policy prefs,Components,Core,DOM: Security,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603675,"Port bug 1603512 ""Some about:preferences dialogs are unscrollable"" (like networking settings) to Thunderbird",Client Software,Thunderbird,General,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603676,Move picture caching check for WR compositor to Feature::WEBRENDER_COMPOSITOR check,Components,Core,Graphics: WebRender,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603677,Characters are missing in UI and on webpages,Components,Core,Graphics: WebRender,Unspecified,macOS,RESOLVED,DUPLICATE,--,normal
1603678,"2.29 - 3.18% Explicit Memory (windows7-32, windows7-32-shippable) regression on push 3a083701018bf872acfc5e391312042d8d246aa4 (Wed December 4 2019)",Components,Core,Graphics,Unspecified,Unspecified,NEW,,P3,normal
1603679,Firefox 71 breaks Yahoo Mail Search Page,Client Software,Firefox,Untriaged,Unspecified,Unspecified,RESOLVED,INVALID,--,normal
1603680,Port bug 1603512: Some about:preferences dialogs are unscrollable,Client Software,Thunderbird,Theme,All,All,RESOLVED,DUPLICATE,--,normal
1603681,Port bug 1602800 and bug 1602489 (devTools pref changes),Client Software,Thunderbird,General,All,All,RESOLVED,FIXED,--,normal
1603682,Document how to tag pings for the debug view,Client Software,Data Platform and Tools,Glean: SDK,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603683,display-mode media feature value in out-of-process iframe is wrong,Components,Core,CSS Parsing and Computation,Unspecified,Unspecified,RESOLVED,DUPLICATE,P3,S3
1603684,Crash in [@ mozilla::dom::ServiceWorkerRegistrar::GetShutdownPhase],Components,Core,DOM: Service Workers,All,All,RESOLVED,DUPLICATE,P2,normal
1603686,c:\Windows\system32 error when open attached file,Client Software,Thunderbird,Untriaged,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603687,Port bug 1551276 - Autodetect legacy encoding on unlabeled pages,Components,MailNews Core,General,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603689,tmp.mp4 already exists. Exiting,Components,Testing,Performance,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603690,ScriptLoader.cpp: redundant return statement at the end of a function with a void return type,Developer Infrastructure,Firefox Build System,Source Code Analysis,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603691,Extra telemetry events are generated after few minutes for Doh 1.3.0,Client Software,Firefox,Security,All,All,RESOLVED,DUPLICATE,P2,normal
1603692,[wpt-sync] Sync PR 20763 - 'none' is a valid <custom-ident> for color-scheme.,Components,Core,CSS Parsing and Computation,All,All,RESOLVED,FIXED,P4,normal
1603693,Intermittent JarReaderError: Not a jar?,Developer Infrastructure,Firefox Build System,General,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603694,Switching developer tools position doesn't work in private windows,Components,DevTools,General,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603695,[wpt-sync] Sync PR 20764 - Test optional RTCDTMFToneChangeEvent constructor parameters,Components,Core,WebRTC,All,All,RESOLVED,FIXED,P4,normal
1603696,ChannelMediaDecoder.cpp: redundant return statement at the end of a function with a void return type,Developer Infrastructure,Firefox Build System,Source Code Analysis,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603698,"Omniscient Browser Toolbox error when closing a tab ""this._stopThreadFrontListeners is not a function""",Components,DevTools,General,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603701,Enable test262 WeakRef tests,Components,Core,JavaScript Engine,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603702,Intermittent bugs/1553571-1.html == bugs/1553571-1-ref.html | load failed: timed out after 7 ms waiting for 'load' event for undefined,Components,Core,Layout,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603703,Make mozIStorageConnection safe against pointer ownership misuses,Components,Toolkit,Storage,Unspecified,Unspecified,NEW,,P3,normal
1603704,Bump Windows dump_syms used on taskcluster to version 0.0.3,Components,Toolkit,Crash Reporting,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603705,Firefox taking high memory while loading Google translate page,Components,Core,DOM: Core & HTML,x86_64,All,NEW,,--,normal
1603706,Implement work round for DirectWrite font cache service sandbox issues,Components,Core,Security: Process Sandboxing,All,Windows,NEW,,P3,normal
1603707,The how to contribute doc is missing a supplemental detail,Developer Infrastructure,Firefox Build System,Documentation Infrastructure,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603708,Don't track property types for ListObject,Components,Core,JavaScript Engine,All,All,RESOLVED,FIXED,--,normal
1603709,CSP 'report-sample' ignored/rejected when 'strict-dynamic' is used,Components,Core,DOM: Security,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603711,Attachments with spaces in filename cannot be opened,Client Software,Thunderbird,Untriaged,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603712,Remove intl.charset.detector.ng.enabled pref and resulting dead code,Components,Core,Internationalization,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603713,[meta] Add a Command Menu/Palette,Components,DevTools,General,Unspecified,Unspecified,NEW,,--,normal
1603714,Crash in [@ mozilla::ipc::FatalError | mozilla::ipc::IProtocol::HandleFatalError | mozilla::dom::PContentParent::OnMessageReceived] from deserializing UntrustedModulesData,Components,External Software Affecting Firefox,Telemetry,Unspecified,Windows 10,RESOLVED,FIXED,--,normal
1603716,Intermittent ERROR | LeakSanitizer | SUMMARY: AddressSanitizer: 18320 byte(s) leaked in 108 allocation(s).,Components,Core,Networking: WebSockets,Unspecified,Unspecified,NEW,,P3,normal
1603717,Intermittent /html/semantics/embedded-content/the-img-element/relevant-mutations.html | src set - assert_unreached: update the image data didn't run Reached unreachable code,Components,Core,DOM: Core & HTML,Unspecified,Unspecified,RESOLVED,INCOMPLETE,P5,normal
1603718,Implement basic version of a command menu,Components,DevTools,General,Unspecified,Unspecified,NEW,,P3,normal
1603722,[wpt-sync] Sync PR 20765 - Update interfaces/webrtc.idl,Components,Core,DOM: Core & HTML,All,All,RESOLVED,FIXED,P4,normal
1603723,Script inside of iframe is not displayed in Sources pane,Components,DevTools,Debugger,Unspecified,Unspecified,NEW,,P3,normal
1603724,WindowContext (or WindowGlobal) needs a reference to the parent WindowContext(Global),Components,Core,DOM: Content Processes,Unspecified,Unspecified,RESOLVED,DUPLICATE,P3,normal
1603725,Some styles missing from style inspector,Components,DevTools,Inspector,Unspecified,Unspecified,RESOLVED,INCOMPLETE,--,normal
1603726,Spidermonkey bustages at js/src/jit-test/tests/wasm/passive-segs-nonboundary.js - when Gecko 73 merges to Beta on 2020-01-06,Components,Core,Javascript: WebAssembly,Unspecified,Unspecified,VERIFIED,FIXED,P2,normal
1603727,Multiple SOURCE tabs created for inline script,Components,DevTools,Debugger,Unspecified,Unspecified,NEW,,P2,normal
1603728,Deleting pills (e.g. with BACKSPACE or DEL) also deletes focused pill which is not selected,Client Software,Thunderbird,Message Compose Window,All,All,RESOLVED,DUPLICATE,--,normal
1603729,"MSE VP8 Video with low frame rate freezes, video time keeps going",Components,Core,Audio/Video: Playback,x86_64,Windows 10,NEW,,P2,normal
1603730,"Version 68.3.0 can't open attachments, message; this file does not have an app associated with it for performing this action. Windows 10",Client Software,Thunderbird,Untriaged,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603731,Extension block request: Add-ons using obfuscated code,Components,Toolkit,Blocklist Policy Requests,Unspecified,Unspecified,RESOLVED,FIXED,--,normal
1603732,"Intermittent /content-security-policy/frame-src/frame-src-same-document-meta.html | application crashed [@ js::gc::AssertGCThingHasType(js::gc::Cell*, JS::TraceKind)]",Components,Core,JavaScript: GC,Unspecified,Unspecified,NEW,,P5,normal
1603733,25.86 - 30.82% perf_reftest_singletons external-string-pass.html (macosx1014-64-shippable) regression on push c201d1f7c1a806636f2a435ecb1de8ab6c90a9cd (Thu December 12 2019),Components,Core,DOM: Core & HTML,Unspecified,Unspecified,RESOLVED,WONTFIX,P2,normal
1603734,browser_frame_history.js is strange and should probably be updated for e10s,Client Software,Firefox,Session Restore,Unspecified,Unspecified,RESOLVED,FIXED,P3,S4
1603735,Intermittent org.mozilla.geckoview.test.ExtensionActionTest#disableTest[#pageAction] | org.mozilla.geckoview.test.util.UiThreadUtils$TimeoutException: Timed out after 30000ms,Components,GeckoView,General,Unspecified,All,RESOLVED,DUPLICATE,P5,normal
1603737,Protocol handler defined via manifest.json breaks pages with iframes that use it,Components,Core,DOM: Core & HTML,Unspecified,Unspecified,RESOLVED,FIXED,P3,normal
1603738,[Puppeteer] Add Firefox/WebDriver abstraction to Puppeteer,Components,Remote Protocol,Agent,Unspecified,Unspecified,RESOLVED,INACTIVE,P3,normal
1603739,"WebProgressListener for printing has STOP (and NETWORK, DOCUMENT) flag set before file has been completely written to disk",Components,Core,Printing: Output,Unspecified,Unspecified,NEW,,P3,normal
1603740,[wpt-sync] Sync PR 20766 - Tests for meta color-scheme from css-color-adjust.,Components,Core,CSS Parsing and Computation,All,All,RESOLVED,FIXED,P4,normal
1603741,Flash Player not listed in Add-ons Manager,Components,Core,Plug-ins,Unspecified,Unspecified,RESOLVED,WONTFIX,P3,normal
1603744,"Intermittent image/test/mochitest/test_animated_gif.html | `loadComplete` should be received once - got +0, expected 1",Components,Core,ImageLib,Unspecified,Unspecified,RESOLVED,FIXED,P5,normal
1603745,The scrool-bar for networking dialog in preferences is missing,Client Software,Firefox,Theme,x86_64,Windows 10,RESOLVED,INACTIVE,--,normal
1603746,Pingsender's fallback destination validator misuses `find_first_of`,Components,Toolkit,Telemetry,Unspecified,Unspecified,RESOLVED,FIXED,P1,normal
1603747,module_in_stack searches seem to misbehave when dashes are present in the library name,Server Software,Socorro,Processor,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603748,Fix stats debug message in pc.js,Components,Core,WebRTC,Unspecified,Unspecified,RESOLVED,DUPLICATE,P3,normal
1603749,"Preview PDF in Firefox opens new window, splits local URL across 2 tabs",Client Software,Firefox,File Handling,Unspecified,Unspecified,RESOLVED,DUPLICATE,--,normal
1603751,ETP sections should be scrolled to be entirely visible after selection,Client Software,Firefox,Preferences,All,All,NEW,,P5,normal
1603752,Add telemetry for the installed built-in Search Engines,Client Software,Firefox,Search,Unspecified,Unspecified,RESOLVED,WONTFIX,P2,N/A
1603753,Enhance the inspector's 3-pane layout based on user feedback,Components,DevTools,Inspector,Unspecified,Unspecified,NEW,,P2,normal
1603755,Missing  Probe/Telemetry results when using searches with ads [Bing],Client Software,Firefox,Search,Desktop,Windows 10,RESOLVED,WORKSFORME,P2,normal
1603757,Add in-source documentation about urlbar telemetry,Client Software,Firefox,Address Bar,Unspecified,Unspecified,RESOLVED,FIXED,P2,normal
1603758,[wpt-sync] Sync PR 20768 - Added tests for meta color-scheme attribute changes.,Components,Core,CSS Parsing and Computation,All,All,RESOLVED,FIXED,P4,normal
1603760,Evaluate what to do with navigation.search event telemetry,Client Software,Firefox,Search,Unspecified,Unspecified,NEW,,P3,S3
